"FOLIO","TIPO SERVICIO","ESTATUS","ZONA","FECHA SERVICIO","OPERADOR","TECNICO","COMPAÑIA","TIENDA","MARCA","MODELO","NUMERO DE SERIE","COMENTARIOS","COMENTARIOS","COMENTARIOS"
"200071","Icon","Terminada","Local","2020-02-19","cristina","GERONIMO","liverpool","coapa - 6","weslo","WLTL29816","MM641H2B00305.11","19/02/2020","CONFIRMADO CON SRTA GABRIELA  PARA MIERCOLES 19/02/2020 ENTRE 9 Y 6PM//LLAMAR 1 HR ANTES//  EQUIPO YA ESTA EN EL LUGAR DE ARMADO",""
"200070","Icon","Terminada","Local","2020-02-24","Yuridia.Rivas","mauricioreyes","liverpool","centro - 1","proform","","MM150C0006884","","PFTL39519
confirmado entre  4 y  6  llamar  1hr antes de ir",""
"200069","Icon","Nueva","Foraneo","2020-02-18","cristina","Tijuana-Isidro Gonzalez","sears","sears","proform","PFTL80916","","TIJUANA","",""
"200068","Icon","Nueva","Foraneo","2020-02-17","Yuridia.Rivas","San Luis Potosi-Pedro Montiel","liverpool","san luis potosi - 136","proform","PFEL03916","","","",""
"200067","Icon","Nueva","Foraneo","2020-02-17","Yuridia.Rivas","Puebla - Jose Luis Cruz","liverpool","puebla - 72","golds gym","ggsy29013","","","",""
"200066","Icon","Nueva","Foraneo","2020-02-17","Yuridia.Rivas","Puebla - Jose Luis Cruz","liverpool","puebla - 72","golds gym","ggsy29013","","","",""
"200065","Icon","Terminada","Foraneo","2020-02-17","Yuridia.Rivas","Guadalajara-Zamaniego","sears","guadalajara plaza - 109","proform","PFTL34616","Mm630c0412653","ntex03917","",""
"200064","Icon","Nueva","Foraneo","2020-02-17","jessica","TolucaJuanCarlos","sears","metepec","proform","otro","","","PFTL50717",""
"200063","Icon","Nueva","Foraneo","2020-02-17","jessica","TolucaJuanCarlos","sears","metepec","proform","PFTL34616","","","",""
"200062","Icon","Terminada","Foraneo","2020-02-17","jessica","Durango - Carlos Salinas","sears","paseo durango -243","proform","PFTL60916","MM720C0511833","","",""
"200061","Icon","Terminada","Foraneo","2020-02-17","jessica","Durango - Carlos Salinas","sears","paseo durango -243","golds gym","otro","MM920G0500071","","GGEL62816",""
"200060","Icon","Terminada","Local","2020-02-25","jessica","GERONIMO","liverpool","coapa - 6","nordic track","24860","MM051H1B00075.11","21/02","llamar 1 hora antes de ir / horario de 10 a 5",""
"200059","Icon","Nueva","Foraneo","2020-02-19","cristina","Tuxtla-Hector Escobar","sears","tuxtla gutierrez - 229","proform","PFTL34616","","","",""
"200058","Icon","Terminada","Local","2020-03-02","jessica","gustavo","liverpool","liverpool","proform","PFEL09915","JJ610G0202609","376420
337717
372664","recibira marcos silveti o jose manuel cisneros/ REPARACION",""
"200057","Icon","Terminada","Foraneo","2020-02-20","victor","ESPERA_DE_PARTES","sams","sams","weider","otro","MM730T1210431","14922","",""
"200056","Icon","Terminada","Foraneo","2020-02-20","victor","ESPERA_DE_PARTES","liverpool","liverpool","nordic track","otro","mm720c0301250","ntl17919.3","",""
"200055","Icon","Terminada","Foraneo","2020-02-18","susana","amado","liverpool","f. f. poza rica - 17","nordic track","","MM941R07000475","","24035",""
"200054","Icon","Nueva","Foraneo","2020-02-18","susana","amado","liverpool","f. f. poza rica - 17","proform","otro","","","pftl39519",""
"200053","Icon","Terminada","Local","2020-02-20","Yuridia.Rivas","JUAN.GONZALEZ","liverpool","polanco - 3","nordic track","25049","MM230C0500089","19/2","CONFIRMADO / LLAMAR 1HR ANTES DE IR / ENTRE 10 Y 5",""
"200052","Icon","Alerta","Foraneo","2020-02-25","victor","Villahermosa - Hector Ramirez","liverpool","liverpool","proform","24850","KK340C0500845","VERSION 0","",""
"200051","Icon","Nueva","Foraneo","2020-02-18","victor","Xalapa-Isau Marin","liverpool","liverpool","nordic track","otro","MM730G0600776","MODELO 24035.6","",""
"200050","Icon","Nueva","Foraneo","2020-02-20","Yuridia.Rivas","Monterrey - Cesar Rodriguez","liverpool","monterrey galerias - 31","proform","PFTL49616-MX","","","",""
"200049","Icon","Espera de refacciones","Foraneo","2020-02-15","victor","Puebla - Jose Luis Cruz","sams","sams","proform","otro","MM100G0301963","PFEL02917.3","",""
"200048","Icon","Nueva","Foraneo","2020-02-20","Yuridia.Rivas","Monterrey - Cesar Rodriguez","liverpool","monterrey galerias - 31","proform","","","pftl39519","",""
"200047","Icon","Terminada","Foraneo","2020-02-28","victor","Tijuana-Isidro Gonzalez","sears","sears","proform","PFTL34616","MM810C0209330","VERSION 2","",""
"200046","Icon","Nueva","Foraneo","2020-02-20","victor","Tijuana-Isidro Gonzalez","liverpool","liverpool","nordic track","NTEL05917","KK340G0305639","VERSION 3","",""
"200045","Icon","Terminada","Local","2020-02-26","Yuridia.Rivas","ISMAEL AMBROSIO","liverpool","ecatepec - 80","nordic track","24860","MM051H1B00043","20/02/2020","llamar 1 hora antes de llegar",""
"200044","Icon","Terminada","Local","2020-02-20","Yuridia.Rivas","Fernando_Ramirez","liverpool","ecatepec - 80","nordic track","24860","MM051H1B00020","19/02","confirmado entre  10 y  5 llamar  1hr antes de ir",""
"200043","Icon","Terminada","Local","2020-02-17","jessica","GERONIMO","liverpool","liverpool","nordic track","25027","MM510C0801609","","ENTRE 10 Y 2 / CONFIRMADO / LLAMAR 1HR ANTES DE IR",""
"200042","Icon","Nueva","Foraneo","2020-02-17","Yuridia.Rivas","Monterrey - Cesar Rodriguez","liverpool","monterrey galerias - 31","nordic track","","","","24035",""
"200041","Icon","Terminada","Local","2020-02-17","jessica","VICTOR","liverpool","liverpool","nordic track","24860","mm521h1b00052","","",""
"200040","Icon","Terminada","Local","2020-02-17","jessica","JUAN.GONZALEZ","liverpool","liverpool","proform","PFEL09915","mm410g0400699","","entre 1 y 5 / confirmado / llamar 1hr antes de ir",""
"200039","Icon","Terminada","Local","2020-03-02","jessica","mauricioreyes","liverpool","liverpool","nordic track","otro","MM521J1000137","48(2)/ 291606
35/ 399031
65(2)/ 317094","NTEX03917/ CONFIRMADO / LLAMAR 1HR ANTES DE IR / ENTRE 10 Y 5/ REPARACION",""
"200038","Icon","Terminada","Local","2020-03-03","jessica","ROGELIO.O","costco","costco","proform","otro","MM410C0511393","","PFTL50915/ llamar 1hr antes de ir / entre 2 y 5 / confirmado / reparacion",""
"200037","Icon","Terminada","Local","2020-02-17","jessica","Miguel.Pescador","liverpool","liverpool","nordic track","25027","MM340C0816724","Tecnico Miguel Espinoza","CONFIRMADO / LLAMAR 1HR ANTES DE IR / ENTRE 3 Y 6",""
"200036","Icon","Terminada","Foraneo","2020-02-17","Yuridia.Rivas","Chihuahua - Eric Valenzuela","sears","chihuahua - 261","proform","PFTL80916","MM730C0407875","","",""
"200035","Icon","Terminada","Local","2020-02-20","susana","rojasoscar","liverpool","satelite - 4","nordic track","24860","MM051H1B00033","20/02/2020","llamar 1 hora antes de llegar",""
"200034","Icon","Nueva","Local","2020-02-21","susana","mauricioreyes","liverpool","satelite - 4","nordic track","24860","","20/02/2020","confirmado con cliente para viernes 21/02/2020 entre 10am y 6pm// equipo ya esta en el lugar de armado//llamar 1 hr antes",""
"200033","Icon","Cancelada","Foraneo","2020-02-17","jessica","ESPERA_DE_PARTES","liverpool","chilpancingo - 303","proform","PFTL49616-MX","","viatico $400","",""
"200032","Icon","Terminada","Local","2020-02-17","jessica","ISAIT","liverpool ventas por internet","liverpool ventas por internet","proform","PFEL03916","Mm441r0301848","","CONFIRMADO / LLAMAR 1HR ANTES DE IR / ENTRE 10 Y 5",""
"200031","Icon","Terminada","Foraneo","2020-02-17","jessica","Oaxaca - Andrea Silva","liverpool","f. f. oaxaca - 37 ","proform","PFTL49616-MX","","","",""
"200030","Icon","Terminada","Foraneo","2020-02-17","jessica","Guadalajara - Miguel","liverpool","zapopan - 64","golds gym","ggsy29013","","","",""
"200029","Icon","Terminada","Local","2020-02-17","jessica","Fernando_Ramirez","liverpool ventas por internet","liverpool ventas por internet","proform","PFEL03916","MM731R0301574","","CONFIRMADO / LLAMAR 1HR ANTES DE IR / ENTRE 10 Y 5",""
"200028","Icon","Terminada","Local","2020-02-17","jessica","JUAN.GONZALEZ","liverpool ventas por internet","liverpool ventas por internet","proform","PFEL03916","MM231R0305438","","CONFIRMADO / LLAMAR 1HR ANTES DE IR / ENTRE 10 Y 5",""
"200027","Icon","Terminada","Foraneo","2020-02-17","jessica","amado","liverpool","pachuca - 48","nordic track","25027","MM940C0805109","","",""
"200026","Icon","Nueva","Local","2020-02-17","jessica","VICTOR","liverpool ventas por internet","liverpool ventas por internet","proform","otro","","","PFEL62919",""
"200025","eComerce","Terminada","Local","2020-02-14","cristina","tecnico_ausente","otro","otro","otro","otro","","701-9193140-6729832  jue. 13 de febrero de 2020 13:16 CST","UNIFITNESS Caminadora Super   MX-K9450C  $13160.00/ LLAMAR 1 HORA ANTES DE IR / HORARIO DE 12:30 A 3:30 /armado  $450/ planta baja / meter el equipo aproximadamente 10 metro",""
"200024","Icon","Terminada","Foraneo","2020-02-17","jessica","tampico","liverpool ventas por telefono","liverpool ventas por telefono","weslo","WLTL29816","MM641H2B00368","","",""
"200023","Icon","Terminada","Foraneo","2020-02-28","victor","Guadalajara - Miguel","sears","sears","proform","PFTL34616","MM630C06412637","VERSION 2","",""
"200022","Icon","Espera de refacciones","Foraneo","2020-02-14","victor","Veracruz - Martin Gonzalez","liverpool","liverpool","weslo","WLTL29816","JJ810C0308746","VERSION 3","",""
"200021","Icon","Espera de refacciones","Foraneo","2020-02-17","victor","Xalapa-Isau Marin","sears","sears","proform","PFTL34616","MM810C0209311","VERSION 2","",""
"200020","Icon","Espera de refacciones","Foraneo","2020-02-17","victor","Xalapa-Isau Marin","sears","sears","proform","PFTL39115","JJ051H1320066","VERSION","",""
"200019","Icon","Terminada","Local","2020-03-04","jessica","CARLOS","liverpool","liverpool","proform","PFTL49616-MX","MM140C0308571","","CONFIRMADO / LLAMAR 1HR ANTES DE IR / ENTRE 10 Y 5/ REPARACION",""
"200018","Icon","Nueva","Foraneo","2020-02-15","victor","Oaxaca - Andrea Silva","liverpool","liverpool","nordic track","24055","JJ250G0107531","VERSION 1","",""
"200017","Icon","Terminada","Local","2020-02-14","cristina","ROGELIO.O","liverpool","tezontle - 87","golds gym","ggsy29013","MM540T1010552","17/02/2020","CONFIRMADO CON CLIENTE PARA VIERNES 14/02/2020 ENTRE 9AM Y 6PM//LLAMAR 1 HR ANTES//  EQUIPO YA ESTA EN EL LUGAR DE ARMADO",""
"200016","Icon","Alerta","Foraneo","2020-02-25","victor","Guadalajara - Jaime Perez","marti","marti","proform","otro","KK101N0101669","PFEL04817.1","",""
"200015","Icon","Terminada","Foraneo","2020-02-17","jessica","Tepic-Antonio Ayon","liverpool ventas por internet","liverpool ventas por internet","proform","24850","","","",""
"200014","Icon","Terminada","Foraneo","2020-02-17","jessica","Monterrey - Cesar Rodriguez","liverpool","monterrey la fe - 189","nordic track","24860","mm641h1b00187","","",""
"200013","Icon","Terminada","Local","2020-02-14","jessica","ROGELIO.O","liverpool ventas por internet","liverpool ventas por internet","proform","otro","MM840G0102541","","PFEL62919/ CONFIRMADO / LLAMAR 1HR ANTES DE IR /ENTRE 10 Y 5",""
"200012","Icon","Nueva","Foraneo","2020-02-20","victor","Monterrey - Cesar Rodriguez","sams","sams","proform","otro","MM900C0301089","","reporta Diana Rios",""
"200011","Icon","Terminada","Foraneo","2020-02-17","victor","Monterrey - Cesar Rodriguez","sams","sams","proform","otro","MM631N0000990","MODELO PFEL02917.0","",""
"200010","Icon","Terminada","Foraneo","2020-02-17","jessica","Guadalajara - Miguel","liverpool","guadalajara - 78","nordic track","NTL59417","MM641H1500031","","",""
"200009","Icon","Nueva","Foraneo","2020-02-24","jessica","Cd Juarez-Alejandro Macias","liverpool","cd. juarez - 110","proform","otro","","","PFTL39519",""
"200008","Icon","Nueva","Foraneo","2020-02-17","jessica","Cd Juarez-Alejandro Macias","liverpool","cd. juarez - 110","proform","otro","","","PFTL39519",""
"200007","Icon","Terminada","Foraneo","2020-02-17","jessica","Cd Juarez-Alejandro Macias","liverpool","cd. juarez - 110","proform","otro","mm150c0006895","","PFTL39519",""
"200006","Icon","Nueva","Foraneo","2020-02-15","victor","Merida-Gabriel Hernandez","liverpool","liverpool","nordic track","NTEL05917","","0458 LIVERPOOL MERIDA LA ISLA","",""
"200005","Icon","Nueva","Foraneo","2020-02-18","susana","amado","liverpool","f. f. poza rica - 17","nordic track","24860","","","",""
"200004","Icon","Nueva","Foraneo","2020-02-17","cristina","San Luis Potosi-Pedro Montiel","liverpool","san luis potosi - 136","nordic track","otro","","","ntl17919",""
"200003","Icon","Terminada","Local","2020-02-25","maya","RAMIRO","sears","perisur -105","proform","PFTL80916","mm730c0407945","18/02/2020","llamar 1 hora antes de llegar",""
"200002","Icon","Terminada","Local","2020-02-20","jessica","DAVID.","marti","buenavista - 4290 ","proform","PFEL55916","mm920g0603768","17/02","confirmado entre  9  y  2  llamar  1hr antes de  ir",""
"200001","Icon","Terminada","Local","2020-02-13","jessica","VICTOR","liverpool ventas por internet","liverpool ventas por internet","nordic track","24860","","","",""
"200000","Icon","Terminada","Foraneo","2020-02-17","jessica","Guadalajara - Miguel","liverpool ventas por internet","liverpool ventas por internet","proform","otro","MM840G0102479","","PFEL62919",""
"199999","Icon","Terminada","Local","2020-02-17","jessica","ABRAHAM","liverpool ventas por internet","liverpool ventas por internet","proform","otro","mm840g0102503","","PFEL62919/ confirmado / llamar 1hr antes de ir / entre 10 y 5",""
"199998","Icon","Terminada","Local","2020-02-18","susana","gustavo","liverpool","coapa - 6","nordic track","NTEL05917","MM840G0807874","19/02","confirmado entre  10 y  5 llamar 1hr antes de ir 5563223699",""
"199997","Icon","Nueva","Foraneo","2020-02-17","jessica","Aguascaliente- Jose Gomez","liverpool","aguascalientes - 86","nordic track","NTRW59147","","","",""
"199996","Icon","Nueva","Foraneo","2020-02-18","jessica","Aguascaliente- Jose Gomez","liverpool","aguascalientes - 86","nordic track","NTL59417","","","",""
"199995","Icon","Nueva","Foraneo","2020-02-17","jessica","Aguascaliente- Jose Gomez","liverpool","aguascalientes - 86","nordic track","otro","","","NTL17919",""
"199994","Icon","Terminada","Foraneo","2020-02-17","jessica","Guadalajara - Miguel","liverpool ventas por internet","liverpool ventas por internet","proform","otro","","CLIENTE NO RESPONDE LLAMADAS","PFEL62919",""
"199993","Icon","Terminada","Foraneo","2020-02-17","jessica","Villahermosa - Hector Ramirez","liverpool ventas por internet","liverpool ventas por internet","proform","otro","MM840G0102391","","PFEL62919",""
"199992","Icon","Cancelada","Local","2020-02-18","jessica","VICTOR","liverpool","tlanepantla - 186","nordic track","otro","","","24035",""
"199991","Icon","Terminada","Local","2020-02-24","Yuridia.Rivas","Miguel.Pescador","liverpool","insurgentes - 2","nordic track","","mm441r0702531","18/2","24035/ CONFIRMADO / LLAMAR 1HR ANTES DE IR / ENTRE 10 Y 5/ TOCAR PUERTA CAFE",""
"199990","Icon","Terminada","Local","2020-02-21","Yuridia.Rivas","RAMIRO","liverpool","insurgentes - 2","proform","","MM150C0007095","17/2","pftl39519/ confirmado / llamar 1hr antes de ir / entre 3 y  6",""
"199989","Icon","Terminada","Local","2020-02-17","Yuridia.Rivas","ROGELIO.O","liverpool","insurgentes - 2","proform","PFTL49616-MX","MM430C0303830","","",""
"199988","Icon","Terminada","Local","2020-02-17","cristina","ISMAEL AMBROSIO","liverpool","ecatepec - 80","nordic track","24860","MM051H1B00159","","LLAMAR  1 HORA ANTES DE IR / HORARIO DE 10 A 5",""
"199987","Icon","Nueva","Foraneo","2020-02-18","susana","Merida- Genaro mendoza","sears","merida la plaza - 215","proform","PFTL34616","","","",""
"199986","Tecnoservicio","Nueva","Local","2020-02-15","Yuridia.Rivas","tecnico_ausente","costco","costco","proform","","","técnico / Miguel","ARMADO $750/ llamar 1 hora antes de llegar",""
"199985","Tecnoservicio","Nueva","Foraneo","2020-02-17","victor","Monterrey - Reynaldo Saldivar","otro","otro","otro","otro","","CAMINADORA NORDICTRACK
SOLO MANTENIMIENTO COSTO $750.00","CAMINADORA NORDICTRACK
SOLO MANTENIMIENTO COSTO $750.00",""
"199984","Icon","Terminada","Local","2020-02-25","susana","mauricioreyes","fabricas de francia","parque las antenas - 456","nordic track","21918","MM341N0000237","18/02/2020","llamar 1 hora antes de llegar/ pasar entre 2 y 5 pm",""
"199983","Icon","Terminada","Local","2020-02-25","jessica","ABRAHAM","liverpool","liverpool","proform","PFTL49616-MX","mm430c0303818","","CONFIRMADO / IMPORTANTE LLAMAR 1HR ANTES DE IR / ENTRE 10 Y 5 / REPARACION",""
"199982","Icon","Nueva","Local","2020-02-28","cristina","RAMIRO","liverpool","polanco - 3","nordic track","otro","","18/02","24035
confirmado entre  3 y  6  llamar  1hr ante de ir",""
"199981","Icon","Nueva","Foraneo","2020-02-18","cristina","Monterrey - Reynaldo Saldivar","liverpool","monterrey valle - 45","nordic track","24860","","","",""
"199980","Icon","Terminada","Local","2020-02-19","jessica","ABRAHAM","fabricas de francia","parque las antenas - 456","proform","otro","mm050g0103410","17/02","pfel62919/llamar 1 hora antes de ir / horario de 10 a 5",""
"199979","Icon","Nueva","Foraneo","2020-02-18","cristina","Leon Guanajuato - Julio","liverpool","leon - 71","nordic track","25027","","","",""
"199978","Icon","Nueva","Foraneo","2020-02-18","cristina","Leon Guanajuato - Julio","liverpool","leon - 71","proform","otro","","","PFTL39519",""
"199977","Icon","Terminada","Local","2020-02-21","jessica","espera_de_partes","sams","sams","proform","otro","MM910C0304845","","PFTL40917",""
